Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,Scaffold,QED,QED (raw),SAScore,SAScore (raw),MW_endpoint,MW_endpoint (raw),step
16.0411,29.2843,43.0184,0.6025228,CC(=O)NC(c1cc(-c2ccc(C)nc2C)ccc1N1CCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*N1CCC1|c1cc(*)c(C)nc1C,O=c1oc2ccccc2cc1Cc1cc(-c2cccnc2)ccc1N1CCC1,0.4145188,0.4145,0.5276868,3.2163,1.0000000,469.5410,78
13.8236,30.7947,40.2242,0.5918246,CC(=O)NC(c1cc(C2CCSCC2)ccc1N1CCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*N1CCCC1|C1CSCCC1*,O=c1oc2ccccc2cc1Cc1cc(C2CCSCC2)ccc1N1CCCC1,0.5059341,0.5059,0.4097181,3.3610,1.0000000,478.6140,78
16.0381,19.4245,54.6276,0.6171006,CC(=O)NC(c1cc(-c2ccccc2F)ccc1N1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*N1CCCCC1|c1cccc(*)c1F,O=c1oc2ccccc2cc1Cc1cc(-c2ccccc2)ccc1N1CCCCC1,0.3631136,0.3631,0.6471804,3.0656,1.0000000,486.5430,78
11.4149,20.3743,-20.3743,0.0000000,CC(=O)NC(c1cc(-c2ccnc(C)c2)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*N1CCN(C)CC1|c1(*)cc(C)ncc1,O=c1oc2ccccc2cc1Cc1cc(-c2ccncc2)ccc1N1CCNCC1,0.4034642,0.4035,0.5102369,3.2376,1.0000000,498.5830,78
11.2678,18.8846,58.9330,0.6484801,CNc1ccc(C2CCOCC2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*NC|O1CCC(*)CC1,O=c1oc2ccccc2cc1Cc1cccc(C2CCOCC2)c1,0.5427432,0.5427,0.5024531,3.2470,1.0000000,422.4810,78
21.2850,31.4793,26.9104,0.4865814,CC(=O)NC(c1cc(C)ccc1Nc1c(C)nn(C(N)=O)c1C)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*Nc1c(C)n(C(=O)N)nc1C|*C,O=c1oc2ccccc2cc1Cc1ccccc1Nc1cn[nH]c1,0.3222362,0.3222,0.3575134,3.4282,1.0000000,475.5050,78
9.5288,20.7982,-20.7982,0.0000000,CC(=O)NC(c1cc(C)ccc1Nc1cc(C)nc(C)n1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*Nc1cc(C)nc(C)n1|*C,O=c1oc2ccccc2cc1Cc1ccccc1Nc1ccncn1,0.3952864,0.3953,0.5588686,3.1781,1.0000000,444.4910,78
14.2060,14.4818,53.3401,0.5651824,CC(=O)NC(c1cc(N)ccc1Nc1ccccn1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*Nc1ccccn1|*N,O=c1oc2ccccc2cc1Cc1ccccc1Nc1ccccn1,0.2894786,0.2895,0.6236621,3.0964,1.0000000,416.4370,78
16.1906,25.2527,44.3892,0.5803493,CNc1cc(-c2ccc(C)cc2C(NC(C)=O)c2c(O)c3ccccc3oc2=O)nc(C)n1,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*c1cc(NC)nc(C)n1|*C,O=c1oc2ccccc2cc1Cc1ccccc1-c1ccncn1,0.4004207,0.4004,0.4881484,3.2644,1.0000000,444.4910,78
18.2388,37.5396,15.4377,0.4414775,CC(=O)NC(c1cc(-c2nc(C)nn2C)ccc1-c1nnn(C)n1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,*c1nnn(C)n1|*c1n(C)nc(C)n1,O=c1oc2ccccc2cc1Cc1cc(-c2ncn[nH]2)ccc1-c1nn[nH]n1,0.3550961,0.3551,0.2423148,3.5966,1.0000000,486.4920,78
16.9350,19.5668,63.8607,0.6952286,CC(=O)NC(c1cc(N2CC2)ccc1C(C)C)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C(*)(C)C|N1(*)CC1,O=c1oc2ccccc2cc1Cc1cccc(N2CC2)c1,0.5114010,0.5114,0.6570848,3.0523,1.0000000,392.4550,78
19.5763,33.6776,34.6409,0.5693206,CC(=O)NC(c1cc(Cn2cccn2)ccc1CC1CCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C(*)C1CCCC1|c1ccnn1C*,O=c1oc2ccccc2cc1Cc1cc(Cn2cccn2)ccc1CC1CCCC1,0.3808817,0.3809,0.4844853,3.2689,1.0000000,471.5570,78
15.5536,44.2086,14.9422,0.4929231,CC(=O)NC(c1cc(C2CCCC2)ccc1Cn1ncc(C)n1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C(*)n1ncc(C)n1|C1CC(*)CC1,O=c1oc2ccccc2cc1Cc1cc(C2CCCC2)ccc1Cn1nccn1,0.4043195,0.4043,0.2962190,3.5131,1.0000000,472.5450,78
18.3359,24.3000,-19.2415,0.0421547,CC(=O)NC(c1cc(N2CCCC2)ccc1-c1ccc(CN2CCN(C)CC2)cc1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C(c1ccc(*)cc1)N1CCN(C)CC1|C1CN(*)CC1,O=c1oc2ccccc2cc1Cc1cc(N2CCCC2)ccc1-c1ccc(CN2CCNCC2)cc1,0.3125898,0.3126,0.5249418,3.2196,0.0004565,566.7020,78
22.3478,38.8522,11.0445,0.4158062,CC(=O)NC(c1cc(-c2ccnc3nc(C)sc23)ccc1C1CCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1C(*)CCC1|Cc1sc2c(*)ccnc2n1,O=c1oc2ccccc2cc1Cc1cc(-c2ccnc3ncsc23)ccc1C1CCCC1,0.2586963,0.2587,0.2778999,3.5403,0.9999866,525.6300,78
19.9246,32.4339,23.8553,0.4690766,CC(=O)NC(c1cc(N2CCCC(CO)CC2)ccc1C1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CC(*)CCC1|C1(CO)CCCN(*)CC1,O=c1oc2ccccc2cc1Cc1cc(N2CCCCCC2)ccc1C1CCCCC1,0.3792509,0.3793,0.2721478,3.5491,0.9999995,518.6540,78
16.5840,21.5954,47.5859,0.5765104,CC(=O)NC(c1cc(NC(C)(C)C)ccc1C1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CC(*)CCC1|CC(C)(N*)C,O=c1oc2ccccc2cc1Cc1ccccc1C1CCCCC1,0.4056624,0.4057,0.4723423,3.2837,1.0000000,462.5900,78
12.2754,26.3553,45.9226,0.6023162,CC(=O)NC(c1cc(C2CCN(C)CC2)ccc1C1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CCCC(*)C1|N1(C)CCC(*)CC1,O=c1oc2ccccc2cc1Cc1cc(C2CCNCC2)ccc1C1CCCCC1,0.4582290,0.4582,0.4768602,3.2782,1.0000000,488.6280,78
11.4130,19.9637,-19.9637,0.0000000,CC(=O)NC(c1cc(N)ccc1C1CCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CCCC1*|N*,O=c1oc2ccccc2cc1Cc1ccccc1C1CCCC1,0.4602407,0.4602,0.6107484,3.1131,1.0000000,392.4550,78
13.5362,27.1452,37.9344,0.5423300,CC(=O)NC(c1cc(Cn2nc(C)cc2C)ccc1C1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CCCCC1*|c1(C)n(C*)nc(C)c1,O=c1oc2ccccc2cc1Cc1cc(Cn2cccn2)ccc1C1CCCCC1,0.3350481,0.3350,0.4760842,3.2791,1.0000000,499.6110,78
13.8158,18.2595,45.6101,0.5322461,CC(=O)NC(c1cc(-c2nc3ccccc3[nH]2)ccc1N1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CCCCN1*|c1(*)nc2ccccc2[nH]1,O=c1oc2ccccc2cc1Cc1cc(-c2nc3ccccc3[nH]2)ccc1N1CCCCC1,0.2794540,0.2795,0.5395443,3.2018,1.0000000,508.5780,78
16.0191,25.9042,42.0472,0.5662618,CC(=O)NC(c1cc(-c2ncn(C)n2)ccc1N1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CCCCN1*|n1(C)cnc(*)n1,O=c1oc2ccccc2cc1Cc1cc(-c2nc[nH]n2)ccc1N1CCCCC1,0.4265310,0.4265,0.4256975,3.3410,1.0000000,473.5330,78
12.6684,23.1096,49.8669,0.6081372,CC(=O)NC(c1cc(-c2cc(C)on2)ccc1N1CCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CCCN1*|o1nc(*)cc1C,O=c1oc2ccccc2cc1Cc1cc(-c2ccon2)ccc1N1CCCC1,0.4286870,0.4287,0.5246437,3.2200,1.0000000,459.5020,78
10.3560,14.7544,-14.7544,0.0000000,CC(=O)NC(c1cc(N2CCCC2)ccc1N1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CN(*)CCC1|C1CN(*)CC1,O=c1oc2ccccc2cc1Cc1cc(N2CCCC2)ccc1N1CCCCC1,0.5508106,0.5508,0.6260185,3.0934,1.0000000,461.5620,78
11.7399,13.5829,-13.5829,0.0000000,CC(=O)NC(c1cc(N2CCCCC2)ccc1N1CCOCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CN(*)CCO1|C1CN(*)CCC1,O=c1oc2ccccc2cc1Cc1cc(N2CCCCC2)ccc1N1CCOCC1,0.5428341,0.5428,0.5811123,3.1505,1.0000000,477.5610,78
9.7496,28.7535,-28.7535,0.0000000,CC(=O)NC(c1cc(C2CCCC2)ccc1C1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1CN(C)CCC1*|*C1CCCC1,O=c1oc2ccccc2cc1Cc1cc(C2CCCC2)ccc1C1CCNCC1,0.4974080,0.4974,0.4845010,3.2689,1.0000000,474.6010,78
14.8167,22.3900,54.5718,0.6413484,CC(=O)NC(c1cc(CC2CCCCC2)ccc1N1CCOCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1COCCN1*|C(*)C1CCCCC1,O=c1oc2ccccc2cc1Cc1cc(CC2CCCCC2)ccc1N1CCOCC1,0.4875701,0.4876,0.5410594,3.2000,1.0000000,490.6000,78
11.4058,16.7607,69.0537,0.7151205,CCCc1ccc(N2CCCCC2)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1N(*)CCCC1|C(CC)*,O=c1oc2ccccc2cc1Cc1ccccc1N1CCCCC1,0.5512410,0.5512,0.6634316,3.0437,1.0000000,434.5360,78
13.7541,31.7793,32.7419,0.5376763,CC(=O)NC(c1cc(Cn2ccnc2C)ccc1C1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,C1N(C)CCC(*)C1|*Cn1c(C)ncc1,O=c1oc2ccccc2cc1Cc1cc(Cn2ccnc2)ccc1C1CCNCC1,0.3870342,0.3870,0.4016181,3.3712,1.0000000,500.5990,78
11.6383,27.9627,48.0908,0.6337789,CCc1ccc(-c2cnc(C)cn2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,CC*|c1nc(*)cnc1C,O=c1oc2ccccc2cc1Cc1cccc(-c2cnccn2)c1,0.4638124,0.4638,0.5488720,3.1904,1.0000000,429.4760,78
14.4417,30.1822,44.8094,0.6249301,CC(=O)NC(c1cc(C)ccc1Cc1nc(C)cc(C)n1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,Cc1nc(C*)nc(C)c1|*C,O=c1oc2ccccc2cc1Cc1ccccc1Cc1ncccn1,0.4513472,0.4513,0.5407339,3.2004,1.0000000,443.5030,78
17.0591,31.5063,26.9125,0.4868232,CC(=O)NC(c1cc(C2CCCC2)ccc1N1CCCC(F)C1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,FC1CN(*)CCC1|C1CCCC1*,O=c1oc2ccccc2cc1Cc1cc(C2CCCC2)ccc1N1CCCCC1,0.4852003,0.4852,0.2377896,3.6041,1.0000000,478.5640,78
12.6738,19.3321,-19.3321,0.0000000,CNc1ccc(C2CCN(C)CC2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,N(*)C|CN1CCC(*)CC1,O=c1oc2ccccc2cc1Cc1cccc(C2CCNCC2)c1,0.5305705,0.5306,0.5298712,3.2136,1.0000000,435.5240,78
27.2406,33.9108,-3.5616,0.2529099,CNc1nc2c(-c3ccc(N4CCN(C)CC4)cc3C(NC(C)=O)c3c(O)c4ccccc4oc3=O)cccc2[nH]1,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,N(c1nc2c([nH]1)cccc2*)C|C1N(*)CCN(C)C1,O=c1oc2ccccc2cc1Cc1cc(N2CCNCC2)ccc1-c1cccc2[nH]cnc12,0.2324596,0.2325,0.3037716,3.5021,0.2290882,552.6350,78
19.1846,35.4457,17.7657,0.4434284,CC(=O)NC(c1cc(-c2cncc(C)n2)ccc1N1CCCC(C)C1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,N1(*)CC(C)CCC1|n1cc(C)nc(*)c1,O=c1oc2ccccc2cc1Cc1cc(-c2cnccn2)ccc1N1CCCCC1,0.3831638,0.3832,0.2275548,3.6215,1.0000000,498.5830,78
15.3688,18.3984,-18.3984,0.0000000,CC(=O)NC(c1cc(-c2cccs2)ccc1N1CCNCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,N1(*)CCNCC1|c1sc(*)cc1,O=c1oc2ccccc2cc1Cc1cc(-c2cccs2)ccc1N1CCNCC1,0.3796223,0.3796,0.4976906,3.2528,1.0000000,475.5700,78
11.4042,12.4286,-12.4286,0.0000000,CCc1ccc(N2CCN(C)CC2)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,N1(C)CCN(*)CC1|CC*,O=c1oc2ccccc2cc1Cc1ccccc1N1CCNCC1,0.5994416,0.5994,0.6409014,3.0739,1.0000000,435.5240,78
12.6979,27.9000,43.7419,0.5970154,CC(=O)NC(c1cc(C2CCCCC2)ccc1C1CCOCC1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,O1CCC(*)CC1|C1CCC(*)CC1,O=c1oc2ccccc2cc1Cc1cc(C2CCCCC2)ccc1C1CCOCC1,0.4645859,0.4646,0.4580265,3.3012,1.0000000,475.5850,78
15.3701,21.0270,-21.0270,0.0000000,CC(=O)Cc1ccc(C(F)(F)F)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,O=C(C*)C|FC(*)(F)F,O=c1oc2ccccc2cc1Cc1ccccc1,0.5957118,0.5957,0.5598931,3.1768,1.0000000,433.3820,78
16.9552,31.9215,34.6585,0.5548341,CC(=O)NC(c1cc(N2CCCC2)ccc1Cc1cccn(C)c1=O)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,O=c1c(C*)cccn1C|*N1CCCC1,O=c1[nH]cccc1Cc1ccc(N2CCCC2)cc1Cc1cc2ccccc2oc1=O,0.3929145,0.3929,0.4347017,3.3299,1.0000000,499.5670,78
15.8703,26.7266,42.7000,0.5785545,CC(=O)NC(c1cc(C(C)C)ccc1-c1cc(C)[nH]n1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,[nH]1nc(*)cc1C|CC(C)*,O=c1oc2ccccc2cc1Cc1ccccc1-c1cc[nH]n1,0.4019765,0.4020,0.4817616,3.2722,1.0000000,431.4920,78
21.8247,44.5942,-44.5942,0.0000000,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12c1(*)c(C)onc1C|O=S(C)(N1CCCC1)=O)*,0,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1(*)c(C)onc1C|O=S(C)(N1CCCC1)=O)*,,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,78
14.7696,28.1486,37.6007,0.5479112,CC(=O)NC(c1cc(N2CCN(C)CC2)ccc1-c1cncc(C)n1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1(*)cncc(C)n1|*N1CCN(C)CC1,O=c1oc2ccccc2cc1Cc1cc(N2CCNCC2)ccc1-c1cnccn1,0.4027557,0.4028,0.4084029,3.3627,1.0000000,499.5710,78
25.7910,38.0929,5.8374,0.3660853,CC(=O)NC(c1cc(C2CCS(=O)(=O)C2)ccc1-c1cncc(C)n1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1(C)cncc(*)n1|S1(=O)(=O)CC(*)CC1,O=c1oc2ccccc2cc1Cc1cc(C2CCS(=O)(=O)C2)ccc1-c1cnccn1,0.3826121,0.3826,0.1282297,3.8327,0.9999992,519.5790,78
12.3126,29.0483,-29.0483,0.0000000,CC(=O)NC(c1cc(C2CC2)ccc1-c1cnn(C)c1C)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1c(*)c(C)n(C)n1|*C1CC1,O=c1oc2ccccc2cc1Cc1cc(C2CC2)ccc1-c1cn[nH]c1,0.4481317,0.4481,0.4635617,3.2944,1.0000000,443.5030,78
23.6561,41.0310,5.0654,0.3841363,CC(=O)NC(c1cc(C(C)C2CCCC2)ccc1-c1cn(C)nc1C)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1c(*)c(C)nn1C|*C(C)C1CCCC1,O=c1oc2ccccc2cc1Cc1cc(CC2CCCC2)ccc1-c1cn[nH]c1,0.3304741,0.3305,0.1715215,3.7288,1.0000000,499.6110,78
21.7142,38.2242,-14.7421,0.1956838,CC(=O)NC(c1cc(CCCN2CCCCC2)ccc1-c1cc(C)n(C)c(=O)c1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1c(*)cc(C)n(C)c1=O|*CCCN1CCCCC1,O=c1cc(-c2ccc(CCCN3CCCCC3)cc2Cc2cc3ccccc3oc2=O)cc[nH]1,0.3023477,0.3023,0.3629695,3.4210,0.0682791,555.6750,78
15.8837,25.7123,39.9410,0.5471114,CC(=O)NC(c1cc(Cc2ccco2)ccc1-c1ccco1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1c(*)occ1|c1(C*)occc1,O=c1oc2ccccc2cc1Cc1cc(Cc2ccco2)ccc1-c1ccco1,0.3423899,0.3424,0.4783066,3.2764,1.0000000,455.4660,78
12.4190,31.1482,39.1334,0.5856801,CC(=O)NC(c1cc(C2CCCC2)ccc1-c1cnccn1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1cncc(*)n1|C1CCCC1*,O=c1oc2ccccc2cc1Cc1cc(C2CCCC2)ccc1-c1cnccn1,0.4173808,0.4174,0.4813365,3.2727,1.0000000,455.5140,78
14.1955,23.8825,49.3882,0.6105893,CCc1ccc(-c2nncn2C)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1n(C)c(*)nn1|*CC,O=c1oc2ccccc2cc1Cc1ccccc1-c1nnc[nH]1,0.4821081,0.4821,0.4721753,3.2839,1.0000000,418.4530,78
15.6513,30.1820,33.2399,0.5285155,CC(=O)NC(c1cc(-c2ncon2)ccc1-c1ccccn1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1nc(*)ccc1|c1onc(*)n1,O=c1oc2ccccc2cc1Cc1cc(-c2ncon2)ccc1-c1ccccn1,0.3830921,0.3831,0.3853630,3.3919,1.0000000,454.4420,78
11.9659,31.2273,37.0625,0.5690815,CC(=O)NC(c1cc(C2CCCCC2)ccc1-c1ccncn1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1nc(*)ccn1|C1CCC(*)CC1,O=c1oc2ccccc2cc1Cc1cc(C2CCCCC2)ccc1-c1ccncn1,0.3879334,0.3879,0.4750796,3.2803,1.0000000,469.5410,78
20.5816,31.8748,-24.2012,0.0639469,CC(=O)NC(c1cc(N2CCC(Cc3ccccc3)CC2)ccc1-c1cn(C)cn1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1nc(*)cn1C|C(C1CCN(*)CC1)c1ccccc1,O=c1oc2ccccc2cc1Cc1cc(N2CCC(Cc3ccccc3)CC2)ccc1-c1c[nH]cn1,0.2512024,0.2512,0.3570225,3.4289,0.0029157,562.6700,78
19.5281,52.1307,8.3355,0.5038845,CC(=O)NC(c1cc(C2CCCC2)ccc1CCc1ncncn1)c1c(O)c2ccccc2oc1=O,1,c1cccc2oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c12,c1ncnc(CC*)n1|C1CCC(*)C1,O=c1oc2ccccc2cc1Cc1cc(C2CCCC2)ccc1CCc1ncncn1,0.3744121,0.3744,0.3416985,3.4493,1.0000000,484.5560,78
15.0357,25.9244,38.8488,0.5397759,CCCc1ccc(-c2nnn[nH]2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c12oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c1cccc2,*CCC|[nH]1nnnc1*,O=c1oc2ccccc2cc1Cc1cccc(-c2nnn[nH]2)c1,0.4091374,0.4091,0.3843895,3.3932,1.0000000,419.4410,79
20.2088,36.9465,-36.5872,0.0029946,CC(=O)NC(c1cc(-c2ccc(S(C)(=O)=O)cc2)ccc1CCc1ccc(O)cc1)c1c(O)c2ccccc2oc1=O,1,c12oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c1cccc2,*CCc1ccc(O)cc1|O=S(=O)(C)c1ccc(*)cc1,O=c1oc2ccccc2cc1Cc1cc(-c2ccccc2)ccc1CCc1ccccc1,0.2115459,0.2115,0.5324463,3.2105,0.0000002,583.6620,79
13.2283,32.9858,37.3927,0.5864880,CCc1ccc(Cc2cscn2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c12oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c1cccc2,*CC|*Cc1cscn1,O=c1oc2ccccc2cc1Cc1cccc(Cc2cscn2)c1,0.4407149,0.4407,0.4577408,3.3015,1.0000000,434.5170,79
15.1047,38.8539,23.5547,0.5200721,CC(=O)NC(c1cc(C2CCN(C)CC2)ccc1Cc1ccncn1)c1c(O)c2ccccc2oc1=O,1,c12oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c1cccc2,*Cc1ccncn1|*C1CCN(C)CC1,O=c1oc2ccccc2cc1Cc1cc(C2CCNCC2)ccc1Cc1ccncn1,0.3880682,0.3881,0.3624789,3.4216,1.0000000,498.5830,79
21.4481,42.2580,12.6884,0.4578861,CCn1cncc1-c1ccc(Cc2ccc(C)cn2)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c12oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c1cccc2,*Cc1ncc(C)cc1|c1ncc(*)n1CC,O=c1oc2ccccc2cc1Cc1cc(-c2cnc[nH]2)ccc1Cc1ccccn1,0.3026569,0.3027,0.3171917,3.4831,1.0000000,508.5780,79
13.4019,19.9471,-19.9471,0.0000000,CC(=O)NC(c1cc(-c2ccnc(C)c2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c12oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c1cccc2,*C|*c1ccnc(C)c1,O=c1oc2ccccc2cc1Cc1cccc(-c2ccncc2)c1,0.4829395,0.4829,0.6723276,3.0315,1.0000000,414.4610,79
10.9422,18.9980,54.8203,0.6151525,CC(=O)NC(c1cc(-c2cnccn2)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,c12oc(=O)c(C(c3c([*])ccc([*])c3)NC(C)=O)c(O)c1cccc2,*N(C)C|c1cnc(*)cn1,O=c1oc2ccccc2cc1Cc1cccc(-c2cnccn2)c1,0.4679657,0.4680,0.4974328,3.2531,1.0000000,430.4640,79
